SecId,Date,Ticker,TimeBarStart,FirstTradePrice,HighTradePrice,LowTradePrice,LastTradePrice,VolumeWeightPrice,Volume,TotalTrades,FirstTradePriceAdjusted,HighTradePriceAdjusted,LowTradePriceAdjusted,LastTradePriceAdjusted,VolumeWeightPriceAdjusted,VolumeAdjusted
33449,20200128,AAPL,08:04,312.33,312.4,312.25,312.4,312.32721000000004,5526,58,77.5475,77.5649,77.5276,77.5649,77.54681,22104
33449,20200128,AAPL,08:05,312.37,312.46,312.37,312.4302,312.40193999999997,2606,20,77.5574,77.5798,77.5574,77.5724,77.56537,10424
33449,20200128,AAPL,08:06,312.4302,312.5,312.4,312.5,312.46153,1782,32,77.5724,77.5897,77.5649,77.5897,77.58016,7128
33449,20200128,AAPL,08:07,312.5,312.52,312.42,312.45,312.49217000000004,2386,30,77.5897,77.5947,77.5699,77.5773,77.58777,9544
33449,20200128,AAPL,08:08,312.45,312.52,312.42,312.52,312.47583,2215,26,77.5773,77.5947,77.5699,77.5947,77.58371,8860
33449,20200128,AAPL,08:09,312.525,312.6,312.5,312.5999,312.5722,3465,39,77.5959,77.6145,77.5897,77.6145,77.60764,13860
33449,20200128,AAPL,08:10,312.59,312.6199,312.5,312.57,312.56872000000004,2648,38,77.6121,77.6195,77.5897,77.6071,77.60678,10592
33449,20200128,AAPL,08:11,312.57,312.61,312.41,312.59,312.5164,4464,51,77.6071,77.6170,77.5674,77.6121,77.59379,17856
33449,20200128,AAPL,08:12,312.5,312.59,312.48,312.55,312.52198,1700,16,77.5897,77.6121,77.5847,77.6021,77.59517,6800
33449,20200128,AAPL,08:13,312.6,312.65,312.55,312.65,312.62912,2356,32,77.6145,77.6270,77.6021,77.6270,77.62177,9424
33449,20200128,AAPL,08:14,312.65,312.8,312.65,312.7,312.71794,2862,30,77.6270,77.6642,77.6270,77.6394,77.64383,11448
33449,20200128,AAPL,08:15,312.63,312.7249,312.27,312.3,312.48894,7629,71,77.6220,77.6456,77.5326,77.5401,77.58697,30516
33449,20200128,AAPL,08:16,312.4,312.45,312.27,312.28,312.33957000000004,3495,43,77.5649,77.5773,77.5326,77.5351,77.54988,13980
33449,20200128,AAPL,08:17,312.35,312.4,312.18,312.38,312.36305,3192,49,77.5525,77.5649,77.5103,77.5599,77.55571,12768
33449,20200128,AAPL,08:18,312.37,312.5,312.37,312.5,312.44309,2715,32,77.5574,77.5897,77.5574,77.5897,77.57558,10860
33449,20200128,AAPL,08:19,312.58,312.6,312.52,312.52,312.54773,2596,23,77.6096,77.6145,77.5947,77.5947,77.60156,10384
33449,20200128,AAPL,08:20,312.5301,312.5301,312.42,312.429,312.47952000000004,6365,43,77.5972,77.5972,77.5699,77.5721,77.58463,25460
33449,20200128,AAPL,08:21,312.42,312.49,312.35,312.39,312.392,2699,32,77.5699,77.5872,77.5525,77.5624,77.56290,10796
33449,20200128,AAPL,08:22,312.39,312.48,312.31,312.31,312.40438,3097,33,77.5624,77.5847,77.5425,77.5425,77.56597,12388
33449,20200128,AAPL,08:23,312.25,312.66,312.25,312.48,312.42462,2565,37,77.5276,77.6294,77.5276,77.5847,77.57100,10260
33449,20200128,AAPL,08:24,312.4999,312.6,312.4,312.46,312.48929,1248,28,77.5897,77.6145,77.5649,77.5798,77.58705,4992
33449,20200128,AAPL,08:25,312.55,312.55,312.4,312.41,312.50424,697,28,77.6021,77.6021,77.5649,77.5674,77.59077,2788
33449,20200128,AAPL,08:26,312.48,312.55,312.4128,312.55,312.48676,1352,20,77.5847,77.6021,77.5681,77.6021,77.58643,5408
33449,20200128,AAPL,08:27,312.55,312.62,312.49,312.6,312.59691000000004,828,20,77.6021,77.6195,77.5872,77.6145,77.61378,3312
33449,20200128,AAPL,08:28,312.6,312.7,312.5324,312.675,312.65223,2147,26,77.6145,77.6394,77.5978,77.6332,77.62751,8588
33449,20200128,AAPL,08:29,312.675,312.76,312.65,312.7,312.72291,3463,41,77.6332,77.6543,77.6270,77.6394,77.64506,13852
33449,20200128,AAPL,08:30,312.7,312.85,312.63,312.8499,312.7931,5883,62,77.6394,77.6766,77.6220,77.6766,77.66249,23532
33449,20200128,AAPL,08:31,312.75,312.8,312.7,312.7,312.74863,2983,27,77.6518,77.6642,77.6394,77.6394,77.65145,11932
33449,20200128,AAPL,08:32,312.75,312.85,312.6999,312.8,312.74622,3216,38,77.6518,77.6766,77.6393,77.6642,77.65085,12864
33449,20200128,AAPL,08:33,312.85,312.94,312.76,312.9,312.87842,3395,70,77.6766,77.6990,77.6543,77.6890,77.68367,13580
33449,20200128,AAPL,08:34,312.87,312.91,312.8,312.91,312.88077000000004,4626,34,77.6816,77.6915,77.6642,77.6915,77.68425,18504
33449,20200128,AAPL,08:35,312.87,312.95,308.95,312.67,312.80866000000003,6713,82,77.6816,77.7014,76.7083,77.6319,77.66635,26852
33449,20200128,AAPL,08:36,312.75,312.85,312.56,312.61,312.65944,3970,65,77.6518,77.6766,77.6046,77.6170,77.62930,15880
33449,20200128,AAPL,08:37,312.65,312.6999,312.55,312.59,312.61028999999996,5949,64,77.6270,77.6393,77.6021,77.6121,77.61710,23796
33449,20200128,AAPL,08:38,312.6,312.79,312.6,312.75,312.70814,7202,57,77.6145,77.6617,77.6145,77.6518,77.64139,28808
33449,20200128,AAPL,08:39,312.71,312.75,312.65,312.65,312.66888,1452,23,77.6419,77.6518,77.6270,77.6270,77.63164,5808
33449,20200128,AAPL,08:40,312.7,312.89,312.63,312.69,312.73127999999997,3153,46,77.6394,77.6865,77.6220,77.6369,77.64714,12612
33449,20200128,AAPL,08:41,312.69,312.75,312.6201,312.73,312.66916000000003,1299,17,77.6369,77.6518,77.6195,77.6468,77.63171,5196
33449,20200128,AAPL,08:42,312.75,312.8,312.7,312.8,312.74444,664,23,77.6518,77.6642,77.6394,77.6642,77.65041,2656
33449,20200128,AAPL,08:43,312.8,312.8,312.7,312.75,312.75209,1551,28,77.6642,77.6642,77.6394,77.6518,77.65230,6204
33449,20200128,AAPL,08:44,312.7,312.77,312.55,312.75,312.67235,9809,102,77.6394,77.6568,77.6021,77.6518,77.63251,39236
33449,20200128,AAPL,08:45,312.75,312.79,312.65,312.75,312.76588,8561,65,77.6518,77.6617,77.6270,77.6518,77.65573,34244
33449,20200128,AAPL,08:46,312.75,312.79,312.68,312.7501,312.76378,2693,37,77.6518,77.6617,77.6344,77.6518,77.65521,10772
33449,20200128,AAPL,08:47,312.75,312.84,312.75,312.79,312.76552999999996,2937,21,77.6518,77.6741,77.6518,77.6617,77.65564,11748
33449,20200128,AAPL,08:48,312.85,312.85,312.58,312.73,312.71277000000003,1704,43,77.6766,77.6766,77.6096,77.6468,77.64254,6816
33449,20200128,AAPL,08:49,312.74,312.74,312.61,312.7,312.69831,220,10,77.6493,77.6493,77.6170,77.6394,77.63895,880
33449,20200128,AAPL,08:50,312.7,312.74,312.6,312.74,312.69988,2297,26,77.6394,77.6493,77.6145,77.6493,77.63934,9188
33449,20200128,AAPL,08:51,312.71,312.75,312.68,312.73,312.72694,2651,45,77.6419,77.6518,77.6344,77.6468,77.64606,10604
33449,20200128,AAPL,08:52,312.7299,312.7299,312.52,312.52,312.57302999999996,3034,50,77.6468,77.6468,77.5947,77.5947,77.60785,12136
33449,20200128,AAPL,08:53,312.52,312.65,312.47,312.55,312.51531,4062,61,77.5947,77.6270,77.5823,77.6021,77.59352,16248
33449,20200128,AAPL,08:54,312.55,312.65,312.5,312.59,312.58536000000004,1800,38,77.6021,77.6270,77.5897,77.6121,77.61091,7200
33449,20200128,AAPL,08:55,312.59,312.65,312.52,312.6,312.59689,3366,36,77.6121,77.6270,77.5947,77.6145,77.61377,13464
33449,20200128,AAPL,08:56,312.64,312.64,312.49,312.5,312.52426,705,26,77.6245,77.6245,77.5872,77.5897,77.59574,2820
33449,20200128,AAPL,08:57,312.58,312.59,312.32,312.32,312.45392999999996,7519,87,77.6096,77.6121,77.5450,77.5450,77.57828,30076
33449,20200128,AAPL,08:58,312.38,312.4,312.3,312.4,312.3444,1375,32,77.5599,77.5649,77.5401,77.5649,77.55108,5500
33449,20200128,AAPL,08:59,312.4,312.5,312.3107,312.42,312.40512,3627,84,77.5649,77.5897,77.5427,77.5699,77.56616,14508
33449,20200128,AAPL,09:00,312.48,312.6,312.35,312.42,312.45802000000003,2462,39,77.5847,77.6145,77.5525,77.5699,77.57929,9848
33449,20200128,AAPL,09:01,312.42,312.8372,308.95,312.75,312.66751,4092,114,77.5699,77.6734,76.7083,77.6518,77.63130,16368
33449,20200128,AAPL,09:02,312.75,312.75,308.95,312.69,312.64966,1260,60,77.6518,77.6518,76.7083,77.6369,77.62687,5040
33449,20200128,AAPL,09:03,312.7,312.7,312.41,312.47,312.55048999999997,4312,85,77.6394,77.6394,77.5674,77.5823,77.60225,17248
33449,20200128,AAPL,09:04,312.43,312.59,312.36,312.5,312.46742,1490,48,77.5723,77.6121,77.5550,77.5897,77.58162,5960
33449,20200128,AAPL,09:05,312.51,312.59,312.35,312.5,312.49034,3194,52,77.5922,77.6121,77.5525,77.5897,77.58732,12776
33449,20200128,AAPL,09:06,312.49,312.6,312.42,312.6,312.48631,2471,63,77.5872,77.6145,77.5699,77.6145,77.58631,9884
33449,20200128,AAPL,09:07,312.6,312.6,312.42,312.42,312.5142,2614,54,77.6145,77.6145,77.5699,77.5699,77.59324,10456
33449,20200128,AAPL,09:08,312.48,312.5,312.21,312.28,312.26961,4186,87,77.5847,77.5897,77.5177,77.5351,77.53251,16744
33449,20200128,AAPL,09:09,312.22,312.4479,312.21,312.39,312.29132999999996,4253,64,77.5202,77.5768,77.5177,77.5624,77.53790,17012
33449,20200128,AAPL,09:10,312.38,312.46,312.3,312.31,312.37135,4089,54,77.5599,77.5798,77.5401,77.5425,77.55777,16356
33449,20200128,AAPL,09:11,312.4498,312.5,312.32,312.4,312.45589,1457,59,77.5772,77.5897,77.5450,77.5649,77.57876,5828
33449,20200128,AAPL,09:12,312.48,312.6,312.4,312.58,312.56593,914,40,77.5847,77.6145,77.5649,77.6096,77.60608,3656
33449,20200128,AAPL,09:13,312.6,312.6,312.35,312.49,312.45232000000004,2779,64,77.6145,77.6145,77.5525,77.5872,77.57788,11116
33449,20200128,AAPL,09:14,312.4502,312.5,312.35,312.45,312.43665,1322,48,77.5773,77.5897,77.5525,77.5773,77.57398,5288
33449,20200128,AAPL,09:15,312.45,312.6,308.95,312.36,312.45923,11256,131,77.5773,77.6145,76.7083,77.5550,77.57959,45024
33449,20200128,AAPL,09:16,312.49,312.54,312.2,312.25,312.30842,4652,111,77.5872,77.5996,77.5152,77.5276,77.54215,18608
33449,20200128,AAPL,09:17,312.3,312.54,312.27,312.54,312.39542,4930,68,77.5401,77.5996,77.5326,77.5996,77.56375,19720
33449,20200128,AAPL,09:18,312.54,312.59,312.41,312.45,312.49806,1947,65,77.5996,77.6121,77.5674,77.5773,77.58923,7788
33449,20200128,AAPL,09:19,312.45,312.69,312.37,312.61,312.55122,7151,110,77.5773,77.6369,77.5574,77.6170,77.60243,28604
33449,20200128,AAPL,09:20,312.61,312.71,312.5,312.6,312.62469,2854,52,77.6170,77.6419,77.5897,77.6145,77.62067,11416
33449,20200128,AAPL,09:21,312.51,312.78,312.5,312.71,312.70054,3767,56,77.5922,77.6592,77.5897,77.6419,77.63951,15068
33449,20200128,AAPL,09:22,312.71,312.75,312.54,312.54,312.67959,3312,80,77.6419,77.6518,77.5996,77.5996,77.63430,13248
33449,20200128,AAPL,09:23,312.65,312.69,312.55,312.65,312.58158,2690,47,77.6270,77.6369,77.6021,77.6270,77.60997,10760
33449,20200128,AAPL,09:24,312.6,312.74,312.56,312.7,312.63479,3317,62,77.6145,77.6493,77.6046,77.6394,77.62318,13268
33449,20200128,AAPL,09:25,312.74,312.74,312.6,312.69,312.67233,1184,41,77.6493,77.6493,77.6145,77.6369,77.63250,4736
33449,20200128,AAPL,09:26,312.69,312.7,312.56,312.6,312.60736,2189,41,77.6369,77.6394,77.6046,77.6145,77.61637,8756
33449,20200128,AAPL,09:27,312.6,312.64,312.4,312.48,312.54985,4220,77,77.6145,77.6245,77.5649,77.5847,77.60209,16880
33449,20200128,AAPL,09:28,312.45,312.73,312.4,312.62,312.56327999999996,1385,44,77.5773,77.6468,77.5649,77.6195,77.60543,5540
33449,20200128,AAPL,09:29,312.64,312.66,312.3,312.38,312.49302,2722,61,77.6245,77.6294,77.5401,77.5599,77.58798,10888
33449,20200128,AAPL,09:30,312.38,312.93,312.33,312.85,312.5619,785594,3029,77.5599,77.6965,77.5475,77.6766,77.60508,3142376
33449,20200128,AAPL,09:31,312.87,312.92,312.1806,312.39,312.52706,209850,2466,77.6816,77.6940,77.5104,77.5624,77.59643,839400
33449,20200128,AAPL,09:32,312.365,313.24,312.3,313.2136,312.82281,220340,2492,77.5562,77.7734,77.5401,77.7669,77.66986,881360
33449,20200128,AAPL,09:33,313.21,314.0,312.5,313.97,313.65868,308824,2956,77.7660,77.9621,77.5897,77.9547,77.87740,1235296
33449,20200128,AAPL,09:34,313.9836,314.03,312.5,313.32,313.73172,289758,2835,77.9581,77.9696,77.5897,77.7933,77.89553,1159032
33449,20200128,AAPL,09:35,313.345,313.85,312.5,313.5,313.48894,164588,1761,77.7995,77.9249,77.5897,77.8380,77.83525,658352
33449,20200128,AAPL,09:36,313.48,313.85,312.5,313.51,313.56461,165866,1583,77.8330,77.9249,77.5897,77.8405,77.85404,663464
33449,20200128,AAPL,09:37,313.48,313.49,313.25,313.4124,313.37424,137191,1437,77.8330,77.8355,77.7759,77.8163,77.80678,548764
33449,20200128,AAPL,09:38,313.4134,313.42,312.875,312.95,313.14168,176091,1814,77.8165,77.8181,77.6828,77.7014,77.74903,704364
33449,20200128,AAPL,09:39,312.96,313.25,312.91,313.2054,313.1239,121639,1276,77.7039,77.7759,77.6915,77.7649,77.74462,486556
33449,20200128,AAPL,09:40,313.21,313.29,312.9,313.2001,313.10524,139052,1351,77.7660,77.7859,77.6890,77.7635,77.73999,556208
33449,20200128,AAPL,09:41,313.21,313.3,312.92,313.0691,313.1496,134734,1276,77.7660,77.7883,77.6940,77.7310,77.75100,538936
33449,20200128,AAPL,09:42,313.05,313.19,312.81,313.18,312.9687,123873,1323,77.7263,77.7610,77.6667,77.7585,77.70609,495492
33449,20200128,AAPL,09:43,313.1796,313.58,313.17,313.34,313.35556,146690,1497,77.7584,77.8579,77.7561,77.7983,77.80214,586760
33449,20200128,AAPL,09:44,313.3669,313.54,313.25,313.52,313.35965,98275,1092,77.8050,77.8479,77.7759,77.8430,77.80315,393100
33449,20200128,AAPL,09:45,313.51,313.53,312.81,312.83,313.0693,121513,1307,77.8405,77.8454,77.6667,77.6716,77.73106,486052
33449,20200128,AAPL,09:46,312.83,312.99,312.66,312.87,312.80683999999997,141358,1555,77.6716,77.7114,77.6294,77.6816,77.66590,565432
33449,20200128,AAPL,09:47,312.86,313.22,312.77,313.185,313.05654,104481,1156,77.6791,77.7685,77.6568,77.7598,77.72790,417924
33449,20200128,AAPL,09:48,313.18,313.27,312.9065,313.252,313.13141,89930,935,77.7585,77.7809,77.6906,77.7764,77.74648,359720
33449,20200128,AAPL,09:49,313.26,313.379,313.03,313.2329,313.21335,98276,1007,77.7784,77.8080,77.7213,77.7717,77.76683,393104
33449,20200128,AAPL,09:50,313.22,313.37,313.03,313.0743,313.21437000000003,96367,1072,77.7685,77.8057,77.7213,77.7323,77.76708,385468
33449,20200128,AAPL,09:51,313.095,313.38,313.05,313.3681,313.26918,99211,997,77.7374,77.8082,77.7263,77.8053,77.78069,396844
33449,20200128,AAPL,09:52,313.365,313.45,313.12,313.1296,313.30181,103612,1072,77.8045,77.8256,77.7437,77.7460,77.78879,414448
33449,20200128,AAPL,09:53,313.135,313.32,313.01,313.185,313.12955,105502,923,77.7474,77.7933,77.7163,77.7598,77.74602,422008
33449,20200128,AAPL,09:54,313.19,313.4,313.14,313.3904,313.26982999999996,99171,1030,77.7610,77.8132,77.7486,77.8108,77.78085,396684
33449,20200128,AAPL,09:55,313.3877,313.65,313.35,313.39,313.50658,120228,1271,77.8101,77.8752,77.8008,77.8107,77.83963,480912
33449,20200128,AAPL,09:56,313.42,313.62,313.12,313.14,313.38122999999996,88805,952,77.8181,77.8678,77.7437,77.7486,77.80851,355220
33449,20200128,AAPL,09:57,313.13,313.33,313.04,313.05,313.18967000000004,97987,937,77.7461,77.7958,77.7238,77.7263,77.76095,391948
33449,20200128,AAPL,09:58,313.04,313.06,312.6,312.6346,312.83647,165955,1636,77.7238,77.7288,77.6145,77.6231,77.67326,663820
33449,20200128,AAPL,09:59,312.66,313.04,312.6191,312.97,312.90139,129926,1038,77.6294,77.7238,77.6193,77.7064,77.68937,519704
33449,20200128,AAPL,10:00,313.0,313.42,312.96,313.1,313.15934,137514,1225,77.7139,77.8181,77.7039,77.7387,77.75342,550056
33449,20200128,AAPL,10:01,313.1,313.4,312.92,312.9654,313.18594,86539,890,77.7387,77.8132,77.6940,77.7053,77.76002,346156
33449,20200128,AAPL,10:02,312.95,313.0375,312.76,312.84,312.91075,64356,714,77.7014,77.7232,77.6543,77.6741,77.69170,257424
33449,20200128,AAPL,10:03,312.84,313.0999,312.6192,312.64,312.84778,77479,865,77.6741,77.7387,77.6193,77.6245,77.67606,309916
33449,20200128,AAPL,10:04,312.6499,312.68,312.42,312.65,312.56289,114444,1228,77.6269,77.6344,77.5699,77.6270,77.60533,457776
33449,20200128,AAPL,10:05,312.68,312.8309,312.6398,312.79,312.73911,93832,938,77.6344,77.6719,77.6244,77.6617,77.64908,375328
33449,20200128,AAPL,10:06,312.7831,312.81,312.61,312.7748,312.75301,59879,628,77.6600,77.6667,77.6170,77.6579,77.65253,239516
33449,20200128,AAPL,10:07,312.78,312.91,312.58,312.87,312.7215,89086,818,77.6592,77.6915,77.6096,77.6816,77.64471,356344
33449,20200128,AAPL,10:08,312.86,312.94,312.75,312.91,312.85527,56166,572,77.6791,77.6990,77.6518,77.6915,77.67792,224664
33449,20200128,AAPL,10:09,312.8961,312.93,312.7,312.86,312.83237,66461,825,77.6881,77.6965,77.6394,77.6791,77.67224,265844
33449,20200128,AAPL,10:10,312.8581,312.909,312.66,312.86,312.78623999999996,88278,874,77.6786,77.6913,77.6294,77.6791,77.66078,353112
33449,20200128,AAPL,10:11,312.86,312.9,312.7,312.84,312.81027,49064,640,77.6791,77.6890,77.6394,77.6741,77.66675,196256
33449,20200128,AAPL,10:12,312.8408,313.11,312.76,312.905,312.93295,127247,1278,77.6743,77.7412,77.6543,77.6903,77.69721,508988
33449,20200128,AAPL,10:13,312.9197,313.1221,312.87,312.9999,312.98921,71935,713,77.6939,77.7442,77.6816,77.7138,77.71118,287740
33449,20200128,AAPL,10:14,313.0,313.23,312.9853,313.1329,313.13723,76857,817,77.7139,77.7710,77.7102,77.7469,77.74793,307428
33449,20200128,AAPL,10:15,313.14,313.32,313.14,313.2331,313.23877000000005,128794,976,77.7486,77.7933,77.7486,77.7717,77.77314,515176
33449,20200128,AAPL,10:16,313.24,313.3,312.9,312.9463,313.12382,76627,910,77.7734,77.7883,77.6890,77.7005,77.74460,306508
33449,20200128,AAPL,10:17,312.945,313.115,312.88,313.0242,313.01333,68059,697,77.7002,77.7424,77.6841,77.7199,77.71717,272236
33449,20200128,AAPL,10:18,313.03,313.19,313.02,313.08,313.12325,50473,569,77.7213,77.7610,77.7188,77.7337,77.74446,201892
33449,20200128,AAPL,10:19,313.0927,313.13,312.9,312.9917,312.98132000000004,91179,650,77.7369,77.7461,77.6890,77.7118,77.70922,364716
33449,20200128,AAPL,10:20,312.99,313.0998,312.8,312.9,312.96905,78744,772,77.7114,77.7386,77.6642,77.6890,77.70617,314976
33449,20200128,AAPL,10:21,312.9099,313.0,312.81,312.8568,312.90815,46990,502,77.6915,77.7139,77.6667,77.6783,77.69105,187960
33449,20200128,AAPL,10:22,312.8599,312.9881,312.51,312.6022,312.70229,91296,984,77.6791,77.7109,77.5922,77.6151,77.63994,365184
33449,20200128,AAPL,10:23,312.61,312.88,312.61,312.87,312.76581,53452,558,77.6170,77.6841,77.6170,77.6816,77.65571,213808
33449,20200128,AAPL,10:24,312.8729,313.3,312.87,313.2898,313.09833,113872,982,77.6823,77.7883,77.6816,77.7858,77.73827,455488
33449,20200128,AAPL,10:25,313.27,313.64,313.0122,313.58,313.39191,167713,1271,77.7809,77.8728,77.7169,77.8579,77.81116,670852
33449,20200128,AAPL,10:26,313.6001,313.63,313.38,313.4702,313.48821,78769,735,77.8629,77.8703,77.8082,77.8306,77.83507,315076
33449,20200128,AAPL,10:27,313.48,313.5799,313.38,313.5059,313.47487,62048,487,77.8330,77.8578,77.8082,77.8395,77.83176,248192
33449,20200128,AAPL,10:28,313.505,313.72,313.42,313.64,313.58661,56759,632,77.8392,77.8926,77.8181,77.8728,77.85951,227036
33449,20200128,AAPL,10:29,313.64,313.72,313.4781,313.57,313.59965,75832,752,77.8728,77.8926,77.8326,77.8554,77.86274,303328
33449,20200128,AAPL,10:30,313.58,313.88,313.065,313.8198,313.70563,119047,936,77.8579,77.9324,77.7300,77.9174,77.88906,476188
33449,20200128,AAPL,10:31,313.815,314.17,313.8,314.08,314.01029,217133,1654,77.9162,78.0044,77.9125,77.9820,77.96470,868532
33449,20200128,AAPL,10:32,314.08,314.16,313.95,313.9703,314.06282999999996,77622,780,77.9820,78.0019,77.9497,77.9548,77.97774,310488
33449,20200128,AAPL,10:33,313.98,314.2,313.93,314.1101,314.11352999999997,103182,916,77.9572,78.0118,77.9448,77.9895,77.99033,412728
33449,20200128,AAPL,10:34,314.15,314.41,314.13,314.41,314.29062999999996,122857,939,77.9994,78.0639,77.9944,78.0639,78.03430,491428
33449,20200128,AAPL,10:35,314.4045,314.47,308.95,314.3951,314.38276,84714,896,78.0626,78.0788,76.7083,78.0602,78.05718,338856
33449,20200128,AAPL,10:36,314.4,314.45,308.95,314.3758,314.39726,66409,623,78.0615,78.0739,76.7083,78.0555,78.06078,265636
33449,20200128,AAPL,10:37,314.3655,314.43,314.23,314.245,314.3316,69540,707,78.0529,78.0689,78.0193,78.0230,78.04448,278160
33449,20200128,AAPL,10:38,314.25,314.54,314.23,314.54,314.4194,108347,979,78.0242,78.0962,78.0193,78.0962,78.06628,433388
33449,20200128,AAPL,10:39,314.5035,314.6366,314.37,314.54,314.51029,125580,930,78.0872,78.1202,78.0540,78.0962,78.08884,502320
33449,20200128,AAPL,10:40,314.52,314.7299,314.5,314.5401,314.60624,94289,790,78.0913,78.1434,78.0863,78.0962,78.11267,377156
33449,20200128,AAPL,10:41,314.5388,314.75,314.1292,314.7,314.38126,169837,947,78.0959,78.1484,77.9942,78.1359,78.05681,679348
33449,20200128,AAPL,10:42,314.73,314.91,314.585,314.9,314.79714,116054,938,78.1434,78.1881,78.1074,78.1856,78.16006,464216
33449,20200128,AAPL,10:43,314.89,315.0,314.5825,314.97,314.91138,110304,937,78.1831,78.2104,78.1068,78.2030,78.18843,441216
33449,20200128,AAPL,10:44,314.97,315.04,314.73,314.94,314.93115,153164,1356,78.2030,78.2204,78.1434,78.1955,78.19334,612656
33449,20200128,AAPL,10:45,314.9253,315.025,314.82,314.83,314.9379,81860,759,78.1919,78.2166,78.1657,78.1682,78.19501,327440
33449,20200128,AAPL,10:46,314.84,314.84,314.5338,314.665,314.72643999999997,104265,996,78.1707,78.1707,78.0947,78.1273,78.14251,417060
33449,20200128,AAPL,10:47,314.6663,314.8618,314.65,314.795,314.73194,93306,767,78.1276,78.1761,78.1235,78.1595,78.14388,373224
33449,20200128,AAPL,10:48,314.8,314.8,314.61,314.685,314.70876,67405,654,78.1608,78.1608,78.1136,78.1322,78.13812,269620
33449,20200128,AAPL,10:49,314.689,314.92,314.66,314.92,314.83212000000003,77239,745,78.1332,78.1906,78.1260,78.1906,78.16875,308956
33449,20200128,AAPL,10:50,314.91,315.41,314.9025,315.32,315.1815,215417,1818,78.1881,78.3122,78.1862,78.2899,78.25550,861668
33449,20200128,AAPL,10:51,315.32,315.52,315.31,315.5,315.43003999999996,169507,1472,78.2899,78.3395,78.2874,78.3346,78.31720,678028
33449,20200128,AAPL,10:52,315.49,315.67,315.36,315.4134,315.48526,148116,1201,78.3321,78.3768,78.2998,78.3131,78.33092,592464
33449,20200128,AAPL,10:53,315.41,315.49,315.3,315.42,315.39265,112539,916,78.3122,78.3321,78.2849,78.3147,78.30792,450156
33449,20200128,AAPL,10:54,315.4149,315.465,315.2201,315.4433,315.34802,78083,737,78.3134,78.3259,78.2651,78.3205,78.29684,312332
33449,20200128,AAPL,10:55,315.44,315.55,315.27,315.3225,315.40987,85864,789,78.3197,78.3470,78.2775,78.2905,78.31220,343456
33449,20200128,AAPL,10:56,315.34,315.4399,315.22,315.3222,315.32516,70642,692,78.2948,78.3197,78.2651,78.2904,78.29116,282568
33449,20200128,AAPL,10:57,315.31,315.45,315.23,315.425,315.3096,71643,677,78.2874,78.3222,78.2675,78.3160,78.28730,286572
33449,20200128,AAPL,10:58,315.43,315.7298,315.38,315.66,315.54553,141912,1013,78.3172,78.3916,78.3048,78.3743,78.34588,567648
33449,20200128,AAPL,10:59,315.65,315.84,315.4319,315.8127,315.74068,108609,890,78.3718,78.4190,78.3177,78.4122,78.39433,434436
33449,20200128,AAPL,11:00,315.8163,315.89,315.65,315.715,315.75546,114488,943,78.4131,78.4314,78.3718,78.3880,78.39800,457952
33449,20200128,AAPL,11:01,315.715,315.74,308.95,315.5397,315.51604,133672,1287,78.3880,78.3942,76.7083,78.3444,78.33856,534688
33449,20200128,AAPL,11:02,315.52,315.56,315.26,315.42,315.37622000000005,93385,824,78.3395,78.3495,78.2750,78.3147,78.30384,373540
33449,20200128,AAPL,11:03,315.4175,315.52,315.31,315.365,315.43121,81164,820,78.3141,78.3395,78.2874,78.3011,78.31750,324656
33449,20200128,AAPL,11:04,315.3899,315.4099,315.13,315.2624,315.25386000000003,115528,983,78.3072,78.3122,78.2427,78.2756,78.27346,462112
33449,20200128,AAPL,11:05,315.27,315.49,315.21,315.41,315.35977,79578,789,78.2775,78.3321,78.2626,78.3122,78.29976,318312
33449,20200128,AAPL,11:06,315.405,315.73,315.35,315.7085,315.58378999999996,89809,788,78.3110,78.3917,78.2973,78.3863,78.35538,359236
33449,20200128,AAPL,11:07,315.7,315.73,315.3,315.3601,315.45447,81405,743,78.3842,78.3917,78.2849,78.2998,78.32327,325620
33449,20200128,AAPL,11:08,315.375,315.4055,315.2,315.2293,315.2945,51132,580,78.3035,78.3111,78.2601,78.2674,78.28355,204528
33449,20200128,AAPL,11:09,315.2365,315.37,315.14,315.2801,315.21477999999996,61271,586,78.2692,78.3023,78.2452,78.2800,78.26376,245084
33449,20200128,AAPL,11:10,315.2801,315.4199,315.19,315.345,315.30348,58900,607,78.2800,78.3147,78.2576,78.2961,78.28578,235600
33449,20200128,AAPL,11:11,315.3573,315.3799,315.11,315.1843,315.20647,52204,563,78.2991,78.3048,78.2377,78.2562,78.26170,208816
33449,20200128,AAPL,11:12,315.18,315.2,315.01,315.12,315.09955,76272,682,78.2551,78.2601,78.2129,78.2402,78.23515,305088
33449,20200128,AAPL,11:13,315.12,315.23,315.0,315.2,315.12927,64520,559,78.2402,78.2675,78.2104,78.2601,78.24253,258080
33449,20200128,AAPL,11:14,315.2223,315.32,315.14,315.2,315.21958,63876,632,78.2656,78.2899,78.2452,78.2601,78.26495,255504
33449,20200128,AAPL,11:15,315.1928,315.23,315.0,315.2,315.11088,68595,681,78.2583,78.2675,78.2104,78.2601,78.23796,274380
33449,20200128,AAPL,11:16,315.2,315.58,315.12,315.5119,315.37096,108731,779,78.2601,78.3544,78.2402,78.3375,78.30254,434924
