Date,Open,High,Low,Close,Adj Close,Volume
2012-02-15,12865.410156,12927.469727,12740.379883,12780.950195,12780.950195,4080340000
2012-02-16,12779.580078,12936.740234,12760.059570,12904.080078,12904.080078,4108880000
2012-02-17,12903.330078,13006.410156,12871.389648,12949.870117,12949.870117,3717640000
2012-02-21,12949.339844,13049.429688,12895.570313,12965.690430,12965.690430,3795200000
2012-02-22,12966.219727,13029.419922,12875.290039,12938.669922,12938.669922,3633710000
2012-02-23,12937.080078,13050.299805,12856.250000,12984.690430,12984.690430,3786450000
2012-02-24,12981.200195,13055.150391,12928.719727,12982.950195,12982.950195,3505360000
2012-02-27,12981.200195,13051.480469,12859.280273,12981.509766,12981.509766,3648890000
2012-02-28,12976.740234,13058.169922,12925.879883,13005.120117,13005.120117,3579120000
2012-02-29,13005.269531,13087.160156,12903.099609,12952.070313,12952.070313,4482370000
2012-03-01,12952.370117,13067.070313,12911.879883,12980.299805,12980.299805,3919240000
2012-03-02,12980.750000,13031.839844,12903.290039,12977.570313,12977.570313,3283490000
2012-03-05,12977.339844,13030.169922,12850.459961,12962.809570,12962.809570,3429480000
2012-03-06,12958.500000,12958.500000,12701.330078,12759.150391,12759.150391,4191060000
2012-03-07,12756.120117,12882.780273,12726.759766,12837.330078,12837.330078,3580380000
2012-03-08,12835.530273,12963.950195,12834.190430,12907.940430,12907.940430,3543060000
2012-03-09,12908.320313,12997.250000,12868.059570,12922.019531,12922.019531,3639470000
2012-03-12,12920.580078,13022.940430,12876.230469,12959.709961,12959.709961,3081870000
2012-03-13,12953.129883,13193.120117,12953.129883,13177.679688,13177.679688,4386470000
2012-03-14,13177.219727,13269.480469,13108.200195,13194.099609,13194.099609,4502280000
2012-03-15,13192.889648,13286.360352,13122.200195,13252.759766,13252.759766,4271650000
2012-03-16,13253.589844,13331.769531,13190.700195,13232.620117,13232.620117,5163950000
2012-03-19,13232.019531,13298.959961,13157.620117,13239.129883,13239.129883,3932570000
2012-03-20,13238.299805,13238.299805,13096.129883,13170.190430,13170.190430,3695280000
2012-03-21,13170.790039,13230.240234,13085.339844,13124.620117,13124.620117,3573590000
2012-03-22,13124.469727,13125.379883,12973.790039,13046.139648,13046.139648,3740590000
2012-03-23,13045.990234,13128.030273,12977.570313,13080.730469,13080.730469,3472950000
2012-03-26,13082.620117,13268.610352,13082.620117,13241.629883,13241.629883,3576950000
2012-03-27,13242.089844,13298.959961,13176.540039,13197.730469,13197.730469,3513640000
2012-03-28,13195.540039,13249.650391,13048.410156,13126.209961,13126.209961,3892800000
2012-03-29,13125.990234,13177.639648,12993.839844,13145.820313,13145.820313,3832000000
2012-03-30,13147.940430,13249.120117,13127.580078,13212.040039,13212.040039,3676890000
2012-04-02,13147.940430,13316.860352,13128.860352,13264.490234,13264.490234,3572010000
2012-04-03,13258.959961,13297.139648,13114.179688,13199.549805,13199.549805,3822090000
2012-04-04,13198.190430,13198.190430,12995.049805,13074.750000,13074.750000,3938290000
2012-04-05,13067.179688,13123.070313,12975.980469,13060.139648,13060.139648,3303740000
2012-04-09,13057.570313,13057.570313,12860.110352,12929.589844,12929.589844,3468980000
2012-04-10,12929.589844,12951.459961,12689.099609,12715.929688,12715.929688,4631730000
2012-04-11,12716.919922,12890.910156,12716.919922,12805.389648,12805.389648,3743040000
2012-04-12,12806.450195,13018.820313,12784.919922,12986.580078,12986.580078,3618280000
2012-04-13,12986.200195,12992.629883,12826.049805,12849.589844,12849.589844,3631160000
2012-04-16,12850.879883,13032.589844,12840.509766,12921.410156,12921.410156,3574780000
2012-04-17,12921.870117,13168.330078,12921.870117,13115.540039,13115.540039,3456200000
2012-04-18,13114.559570,13131.700195,12977.160156,13032.750000,13032.750000,3463140000
2012-04-19,13028.730469,13115.049805,12874.299805,12964.099609,12964.099609,4180020000
2012-04-20,12964.480469,13127.990234,12961.000000,13029.259766,13029.259766,3833320000
2012-04-23,13028.049805,13028.049805,12810.240234,12927.169922,12927.169922,3654860000
2012-04-24,12927.769531,13088.750000,12902.339844,13001.559570,13001.559570,3617100000
2012-04-25,12997.540039,13169.919922,12972.650391,13090.719727,13090.719727,3998430000
2012-04-26,13090.040039,13243.830078,13044.700195,13204.620117,13204.620117,4034700000
2012-04-27,13204.700195,13311.870117,13152.820313,13228.309570,13228.309570,3645830000
2012-04-30,13228.389648,13271.900391,13132.799805,13213.629883,13213.629883,3574010000
2012-05-01,13214.160156,13359.620117,13214.160156,13279.320313,13279.320313,3807950000
2012-05-02,13277.959961,13305.959961,13164.059570,13268.570313,13268.570313,3803860000
2012-05-03,13267.360352,13314.589844,13155.580078,13206.589844,13206.589844,4004910000
2012-05-04,13204.620117,13204.620117,13005.200195,13038.269531,13038.269531,3975140000
2012-05-07,13036.000000,13080.690430,12931.629883,13008.530273,13008.530273,3559390000
2012-05-08,13000.730469,13001.190430,12789.349609,12932.089844,12932.089844,4261670000
2012-05-09,12921.660156,12947.490234,12728.690430,12835.059570,12835.059570,4288540000
2012-05-10,12831.580078,12972.919922,12804.750000,12855.040039,12855.040039,3727990000
2012-05-11,12851.790039,12933.070313,12740.990234,12820.599609,12820.599609,3869070000
2012-05-14,12818.860352,12818.860352,12634.009766,12695.349609,12695.349609,3688120000
2012-05-15,12694.820313,12795.740234,12583.679688,12632.000000,12632.000000,4114040000
2012-05-16,12617.389648,12764.709961,12559.570313,12598.549805,12598.549805,4280420000
2012-05-17,12598.469727,12670.219727,12415.849609,12442.490234,12442.490234,4664280000
2012-05-18,12442.940430,12539.519531,12309.629883,12369.379883,12369.379883,4512470000
2012-05-21,12369.230469,12545.570313,12336.379883,12504.480469,12504.480469,3786750000
2012-05-22,12505.230469,12613.459961,12425.389648,12502.809570,12502.809570,4123680000
2012-05-23,12501.599609,12536.339844,12289.269531,12496.150391,12496.150391,4108330000
2012-05-24,12491.910156,12589.240234,12390.990234,12529.750000,12529.750000,3937670000
2012-05-25,12530.589844,12575.879883,12404.160156,12454.830078,12454.830078,2872660000
2012-05-29,12455.209961,12646.650391,12455.209961,12580.690430,12580.690430,3441640000
2012-05-30,12578.870117,12578.870117,12373.349609,12419.860352,12419.860352,3534290000
2012-05-31,12414.410156,12503.980469,12298.049805,12393.450195,12393.450195,4557620000
2012-06-01,12391.559570,12391.559570,12080.459961,12118.570313,12118.570313,4669350000
2012-06-04,12119.849609,12190.919922,12003.750000,12101.459961,12101.459961,4011960000
2012-06-05,12101.160156,12183.500000,12029.219727,12127.950195,12127.950195,3403230000
2012-06-06,12125.000000,12420.389648,12125.000000,12414.790039,12414.790039,4268360000
2012-06-07,12416.830078,12606.870117,12414.940430,12460.959961,12460.959961,4258140000
2012-06-08,12460.959961,12573.160156,12364.759766,12554.200195,12554.200195,3497190000
2012-06-11,12553.809570,12682.070313,12395.040039,12411.230469,12411.230469,3537530000
2012-06-12,12412.139648,12588.370117,12386.790039,12573.799805,12573.799805,3442920000
2012-06-13,12566.379883,12632.419922,12420.389648,12496.379883,12496.379883,3506510000
2012-06-14,12497.820313,12706.019531,12471.440430,12651.910156,12651.910156,3687720000
2012-06-15,12651.679688,12815.910156,12636.849609,12767.169922,12767.169922,4401570000
2012-06-18,12767.019531,12815.379883,12657.959961,12741.820313,12741.820313,3259430000
2012-06-19,12744.540039,12917.370117,12744.540039,12837.330078,12837.330078,3815350000
2012-06-20,12837.259766,12906.280273,12719.790039,12824.389648,12824.389648,3695700000
2012-06-21,12823.030273,12888.110352,12554.769531,12573.570313,12573.570313,4094470000
2012-06-22,12574.969727,12714.309570,12567.519531,12640.780273,12640.780273,5271490000
2012-06-25,12639.799805,12639.799805,12418.690430,12502.660156,12502.660156,3501820000
2012-06-26,12503.490234,12617.209961,12432.610352,12534.669922,12534.669922,3412940000
2012-06-27,12532.780273,12683.240234,12510.490234,12627.009766,12627.009766,3286910000
2012-06-28,12626.099609,12631.959961,12422.209961,12602.259766,12602.259766,3969370000
2012-06-29,12604.599609,12907.259766,12604.599609,12880.089844,12880.089844,4590480000
2012-07-02,12879.709961,12942.639648,12752.719727,12871.389648,12871.389648,3301650000
2012-07-03,12867.980469,12969.019531,12813.940430,12943.820313,12943.820313,2116390000
2012-07-05,12941.849609,12988.320313,12817.200195,12896.669922,12896.669922,3041520000
2012-07-06,12889.400391,12889.400391,12679.679688,12772.469727,12772.469727,2745140000
2012-07-09,12772.019531,12805.660156,12651.759766,12736.290039,12736.290039,2904860000
2012-07-10,12733.870117,12870.290039,12587.690430,12653.120117,12653.120117,3470600000
2012-07-11,12653.040039,12718.089844,12508.110352,12604.530273,12604.530273,3426290000
2012-07-12,12602.709961,12664.959961,12446.620117,12573.269531,12573.269531,3654440000
2012-07-13,12573.650391,12806.750000,12573.650391,12777.089844,12777.089844,3212930000
2012-07-16,12776.410156,12803.580078,12643.959961,12727.209961,12727.209961,2862720000
2012-07-17,12728.500000,12880.169922,12621.290039,12805.540039,12805.540039,3566680000
2012-07-18,12796.980469,12959.790039,12710.709961,12908.700195,12908.700195,3642630000
2012-07-19,12909.610352,13036.830078,12814.740234,12943.360352,12943.360352,4043360000
2012-07-20,12942.379883,12942.379883,12756.730469,12822.570313,12822.570313,3925020000
2012-07-23,12820.379883,12820.379883,12535.280273,12721.459961,12721.459961,3717180000
2012-07-24,12720.849609,12764.669922,12501.900391,12617.320313,12617.320313,3891290000
2012-07-25,12617.769531,12784.879883,12578.419922,12676.049805,12676.049805,3719170000
2012-07-26,12680.589844,12992.030273,12680.589844,12887.929688,12887.929688,4429300000
2012-07-27,12889.059570,13142.219727,12876.759766,13075.660156,13075.660156,4399010000
2012-07-30,13075.429688,13158.080078,12992.330078,13073.009766,13073.009766,3212060000
2012-07-31,13071.040039,13129.469727,12970.150391,13008.679688,13008.679688,3821570000
2012-08-01,13007.469727,13142.750000,12917.820313,12971.059570,12971.059570,4440920000
2012-08-02,12969.849609,12991.349609,12765.280273,12878.879883,12878.879883,4193740000
2012-08-03,12884.900391,13168.599609,12884.900391,13096.169922,13096.169922,3751170000
2012-08-06,13099.879883,13224.719727,13077.780273,13117.509766,13117.509766,3122050000
2012-08-07,13118.650391,13263.200195,13099.500000,13168.599609,13168.599609,3682490000
2012-08-08,13158.320313,13235.730469,13068.540039,13175.639648,13175.639648,3221790000
2012-08-09,13174.799805,13243.639648,13090.040039,13165.190430,13165.190430,3119610000
2012-08-10,13163.150391,13227.290039,13059.650391,13207.950195,13207.950195,2767980000
2012-08-13,13204.929688,13225.820313,13095.330078,13169.429688,13169.429688,2499990000
2012-08-14,13168.110352,13262.269531,13121.500000,13172.139648,13172.139648,2930900000
2012-08-15,13157.540039,13226.150391,13097.879883,13164.780273,13164.780273,2655750000
2012-08-16,13163.240234,13290.759766,13113.519531,13250.110352,13250.110352,3114100000
2012-08-17,13251.040039,13332.269531,13199.500000,13275.200195,13275.200195,2922990000
2012-08-20,13274.660156,13314.769531,13186.160156,13271.639648,13271.639648,2766320000
2012-08-21,13272.099609,13359.429688,13166.410156,13203.580078,13203.580078,3282950000
2012-08-22,13198.309570,13251.080078,13101.759766,13172.759766,13172.759766,3062690000
2012-08-23,13171.209961,13171.209961,13019.280273,13057.459961,13057.459961,3008240000
2012-08-24,13052.820313,13187.860352,12996.030273,13157.969727,13157.969727,2598790000
2012-08-27,13157.820313,13221.769531,13079.919922,13124.669922,13124.669922,2472500000
2012-08-28,13122.820313,13176.709961,13052.549805,13102.990234,13102.990234,2629090000
2012-08-29,13103.230469,13173.650391,13047.280273,13107.480469,13107.480469,2571220000
2012-08-30,13101.290039,13101.290039,12958.990234,13000.709961,13000.709961,2530280000
2012-08-31,13002.799805,13171.169922,13002.799805,13090.839844,13090.839844,2938250000
2012-09-04,13092.309570,13145.809570,12949.019531,13035.940430,13035.940430,3200310000
2012-09-05,13036.089844,13122.240234,12976.330078,13047.480469,13047.480469,3389110000
2012-09-06,13045.230469,13327.740234,13045.230469,13292.000000,13292.000000,3952870000
2012-09-07,13289.530273,13369.559570,13209.620117,13306.639648,13306.639648,3717620000
2012-09-10,13308.559570,13370.089844,13207.910156,13254.290039,13254.290039,3223670000
2012-09-11,13254.599609,13387.419922,13233.469727,13323.360352,13323.360352,3509630000
2012-09-12,13321.700195,13425.879883,13275.370117,13333.349609,13333.349609,3641200000
2012-09-13,13329.870117,13580.280273,13286.040039,13539.860352,13539.860352,4606550000
2012-09-14,13540.400391,13682.400391,13495.419922,13593.370117,13593.370117,5041990000
2012-09-17,13588.570313,13629.599609,13491.389648,13553.099609,13553.099609,3482430000
2012-09-18,13552.400391,13613.459961,13475.089844,13564.639648,13564.639648,3377390000
2012-09-19,13565.410156,13662.549805,13505.790039,13577.959961,13577.959961,3451360000
2012-09-20,13574.709961,13633.360352,13463.200195,13596.929688,13596.929688,3382520000
2012-09-21,13607.919922,13697.820313,13541.599609,13579.469727,13579.469727,4833870000
2012-09-24,13579.469727,13620.589844,13483.530273,13558.919922,13558.919922,3008920000
2012-09-25,13572.440430,13648.610352,13441.809570,13457.549805,13457.549805,3739900000
2012-09-26,13459.549805,13532.650391,13364.580078,13413.509766,13413.509766,3565380000
2012-09-27,13424.070313,13551.129883,13389.209961,13485.969727,13485.969727,3150330000
2012-09-28,13472.610352,13499.769531,13334.139648,13437.129883,13437.129883,3509230000
2012-10-01,13478.519531,13633.450195,13439.549805,13515.110352,13515.110352,3505080000
2012-10-02,13525.099609,13590.679688,13406.870117,13482.360352,13482.360352,3321790000
2012-10-03,13482.360352,13576.200195,13398.459961,13494.610352,13494.610352,3531640000
2012-10-04,13507.089844,13638.019531,13480.129883,13575.360352,13575.360352,3615860000
2012-10-05,13590.030273,13703.530273,13541.339844,13610.150391,13610.150391,3172940000
2012-10-08,13589.259766,13646.820313,13508.200195,13583.650391,13583.650391,2328720000
2012-10-09,13564.530273,13627.660156,13443.690430,13473.530273,13473.530273,3216320000
2012-10-10,13477.750000,13514.540039,13298.469727,13344.969727,13344.969727,3225060000
2012-10-11,13379.150391,13467.849609,13299.839844,13326.389648,13326.389648,3672540000
2012-10-12,13325.929688,13429.370117,13258.740234,13328.849609,13328.849609,3134750000
2012-10-15,13328.849609,13463.269531,13290.620117,13424.230469,13424.230469,3483810000
2012-10-16,13458.389648,13606.040039,13433.919922,13551.780273,13551.780273,3568770000
2012-10-17,13545.849609,13628.769531,13419.230469,13557.000000,13557.000000,3655320000
2012-10-18,13542.480469,13658.040039,13440.620117,13548.940430,13548.940430,3880030000
2012-10-19,13517.830078,13528.440430,13297.940430,13343.509766,13343.509766,3875170000
2012-10-22,13341.549805,13417.809570,13203.019531,13345.889648,13345.889648,3216220000
2012-10-23,13338.910156,13338.910156,13045.160156,13102.530273,13102.530273,3587670000
2012-10-24,13114.660156,13221.250000,13013.389648,13077.339844,13077.339844,3385970000
2012-10-25,13083.639648,13214.110352,13017.370117,13103.679688,13103.679688,3512640000
2012-10-26,13104.219727,13187.769531,13012.830078,13107.209961,13107.209961,3284910000
2012-10-31,13118.040039,13254.259766,13017.209961,13096.459961,13096.459961,3577110000
2012-11-01,13118.959961,13319.750000,13067.500000,13232.620117,13232.620117,3929890000
2012-11-02,13258.309570,13327.650391,13064.589844,13093.160156,13093.160156,3732480000
2012-11-05,13086.169922,13168.240234,12996.019531,13112.440430,13112.440430,2921040000
2012-11-06,13122.650391,13316.589844,13115.349609,13245.679688,13245.679688,3306970000
2012-11-07,13215.190430,13215.190430,12863.209961,12932.730469,12932.730469,4356490000
2012-11-08,12932.730469,13014.339844,12791.349609,12811.320313,12811.320313,3779520000
2012-11-09,12811.169922,12923.980469,12690.440430,12815.389648,12815.389648,3647350000
2012-11-12,12815.929688,12907.120117,12735.009766,12815.080078,12815.080078,2567540000
2012-11-13,12808.709961,12920.410156,12703.089844,12756.179688,12756.179688,3455550000
2012-11-14,12746.540039,12823.839844,12539.019531,12570.950195,12570.950195,4109510000
2012-11-15,12746.540039,12823.839844,12539.019531,12570.950195,12570.950195,3928870000
2012-11-16,12542.309570,12643.709961,12438.440430,12588.309570,12588.309570,4045910000
2012-11-19,12590.230469,12817.809570,12590.230469,12795.959961,12795.959961,3374800000
2012-11-20,12790.889648,12837.089844,12676.200195,12788.509766,12788.509766,3207160000
2012-11-21,12788.360352,12880.860352,12744.269531,12836.889648,12836.889648,2667090000
2012-11-23,12833.129883,13016.059570,12833.129883,13009.679688,13009.679688,1504960000
2012-11-26,13000.540039,13007.419922,12869.990234,12967.370117,12967.370117,2948960000
2012-11-27,12962.070313,13008.759766,12842.419922,12878.129883,12878.129883,3323120000
2012-11-28,12870.110352,13005.150391,12751.339844,12985.110352,12985.110352,3359250000
2012-11-29,12977.349609,13106.330078,12939.459961,13021.820313,13021.820313,3356850000
2012-11-30,13022.049805,13101.070313,12943.990234,13025.580078,13025.580078,3966000000
2012-12-03,13027.730469,13119.120117,12933.389648,12965.599609,12965.599609,3074280000
2012-12-04,12966.910156,13051.690430,12895.879883,12951.780273,12951.780273,3247710000
2012-12-05,12948.959961,13118.000000,12901.290039,13034.490234,13034.490234,4253920000
2012-12-06,13026.190430,13112.280273,12970.980469,13074.040039,13074.040039,3229700000
2012-12-07,13072.870117,13195.410156,13046.450195,13155.129883,13155.129883,3125160000
2012-12-10,13154.889648,13240.769531,13099.469727,13169.879883,13169.879883,2999430000
2012-12-11,13170.339844,13330.440430,13167.959961,13248.440430,13248.440430,3650230000
2012-12-12,13250.049805,13366.900391,13194.379883,13245.450195,13245.450195,3709050000
2012-12-13,13241.379883,13291.910156,13129.040039,13170.719727,13170.719727,3349960000
2012-12-14,13170.799805,13228.629883,13091.700195,13135.009766,13135.009766,3210170000
2012-12-17,13135.169922,13268.099609,13118.730469,13235.389648,13235.389648,3455610000
2012-12-18,13236.610352,13392.429688,13194.980469,13350.959961,13350.959961,4302240000
2012-12-19,13351.040039,13412.839844,13229.219727,13251.969727,13251.969727,3869800000
2012-12-20,13246.669922,13340.059570,13178.629883,13311.719727,13311.719727,3686580000
2012-12-21,13309.950195,13309.950195,13076.500000,13190.839844,13190.839844,5229160000
2012-12-24,13190.150391,13209.849609,13094.889648,13139.080078,13139.080078,1248960000
2012-12-26,13146.690430,13208.889648,13060.709961,13114.589844,13114.589844,2285030000
2012-12-27,13115.889648,13165.950195,12951.990234,13096.309570,13096.309570,2830180000
2012-12-28,13095.080078,13095.080078,12918.639648,12938.110352,12938.110352,2426680000
2012-12-31,12938.190430,13116.240234,12857.049805,13104.139648,13104.139648,3204330000
2013-01-02,13139.849609,13450.410156,13139.849609,13412.549805,13412.549805,4202600000
2013-01-03,13415.089844,13478.750000,13293.389648,13391.360352,13391.360352,3829730000
2013-01-04,13391.360352,13479.360352,13337.139648,13435.209961,13435.209961,3424290000
2013-01-07,13436.129883,13453.889648,13293.799805,13384.290039,13384.290039,3304970000
2013-01-08,13377.419922,13417.469727,13247.940430,13328.849609,13328.849609,3601600000
2013-01-09,13329.919922,13462.629883,13309.570313,13390.509766,13390.509766,3674390000
2013-01-10,13391.820313,13509.080078,13358.969727,13471.219727,13471.219727,4081840000
2013-01-11,13471.450195,13545.679688,13379.299805,13488.429688,13488.429688,3340650000
2013-01-14,13490.959961,13545.679688,13379.299805,13507.320313,13507.320313,3003010000
2013-01-15,13507.320313,13569.980469,13405.549805,13534.889648,13534.889648,3135350000
2013-01-16,13534.889648,13559.540039,13425.990234,13511.230469,13511.230469,3384080000
2013-01-17,13511.230469,13670.969727,13491.540039,13547.709961,13547.709961,3706710000
2013-01-18,13596.019531,13672.889648,13537.769531,13649.700195,13649.700195,3795740000
2013-01-22,13649.700195,13761.280273,13574.549805,13712.209961,13712.209961,3570950000
2013-01-23,13712.209961,13863.330078,13677.879883,13779.330078,13779.330078,3552010000
2013-01-24,13779.330078,13904.440430,13746.769531,13825.330078,13825.330078,3699430000
2013-01-25,13825.330078,13939.519531,13786.570313,13895.980469,13895.980469,3476290000
2013-01-28,13895.980469,13970.549805,13819.750000,13881.929688,13881.929688,3388540000
2013-01-29,13881.929688,14013.650391,13826.629883,13954.419922,13954.419922,3949640000
2013-01-30,13954.419922,14005.910156,13865.740234,13910.419922,13910.419922,3726810000
2013-01-31,13910.419922,13973.230469,13815.730469,13860.580078,13860.580078,3999880000
2013-02-01,13860.580078,14059.820313,13860.580078,14009.790039,14009.790039,3836320000
2013-02-04,14009.790039,14009.790039,13828.169922,13880.080078,13880.080078,3390000000
2013-02-05,13880.080078,14068.059570,13880.080078,13979.299805,13979.299805,3618360000
2013-02-06,13979.299805,14030.589844,13870.410156,13986.519531,13986.519531,3611570000
2013-02-07,13986.519531,14028.139648,13824.959961,13944.049805,13944.049805,3614580000
2013-02-08,13951.690430,14056.269531,13906.000000,13992.969727,13992.969727,2986150000
2013-02-11,13991.969727,14028.259766,13899.929688,13971.240234,13971.240234,2684100000
2013-02-12,13971.240234,14064.400391,13931.799805,14018.700195,14018.700195,3414370000
2013-02-13,14018.700195,14064.160156,13921.610352,13982.910156,13982.910156,3385880000
2013-02-14,13963.870117,14030.559570,13889.639648,13973.389648,13973.389648,3759740000
2013-02-15,13973.540039,14050.179688,13881.599609,13981.759766,13981.759766,3838510000
2013-02-19,13981.759766,14102.059570,13930.309570,14035.669922,14035.669922,3748910000
2013-02-20,14035.669922,14100.990234,13893.559570,13927.540039,13927.540039,4240570000
2013-02-21,13927.540039,13965.940430,13782.809570,13880.620117,13880.620117,4274600000
2013-02-22,13880.620117,14042.839844,13866.509766,14000.570313,14000.570313,3419320000
2013-02-25,14000.570313,14114.950195,13772.450195,13784.169922,13784.169922,4011050000
2013-02-26,13784.169922,13962.480469,13784.169922,13900.129883,13900.129883,3975280000
2013-02-27,13900.129883,14113.559570,13854.000000,14075.370117,14075.370117,3551850000
2013-02-28,14075.370117,14173.500000,14003.070313,14054.490234,14054.490234,3912320000
2013-03-01,14047.269531,14129.990234,13920.709961,14089.660156,14089.660156,3695610000
2013-03-04,14089.660156,14160.190430,13980.830078,14127.820313,14127.820313,3414430000
2013-03-05,14127.820313,14327.839844,14127.820313,14253.769531,14253.769531,3610690000
2013-03-06,14253.769531,14375.509766,14219.370117,14296.240234,14296.240234,3676890000
2013-03-07,14296.240234,14397.000000,14261.230469,14329.490234,14329.490234,3634710000
2013-03-08,14329.490234,14456.509766,14307.150391,14397.070313,14397.070313,3652260000
2013-03-11,14397.070313,14475.400391,14334.540039,14447.290039,14447.290039,3091080000
2013-03-12,14447.290039,14526.049805,14365.150391,14450.059570,14450.059570,3274910000
2013-03-13,14450.059570,14509.500000,14381.519531,14455.280273,14455.280273,3073830000
2013-03-14,14455.280273,14583.669922,14424.580078,14539.139648,14539.139648,3459260000
2013-03-15,14539.139648,14585.669922,14410.320313,14514.110352,14514.110352,5175850000
2013-03-18,14514.110352,14545.940430,14365.200195,14452.059570,14452.059570,3164560000
2013-03-19,14452.059570,14553.040039,14361.940430,14455.820313,14455.820313,3796210000
2013-03-20,14455.820313,14591.669922,14455.820313,14511.730469,14511.730469,3349090000
2013-03-21,14511.730469,14523.400391,14363.940430,14421.490234,14421.490234,3243270000
2013-03-22,14421.490234,14560.139648,14414.459961,14512.030273,14512.030273,2948380000
2013-03-25,14512.030273,14594.740234,14379.490234,14447.750000,14447.750000,3178170000
2013-03-26,14447.750000,14602.110352,14447.750000,14559.650391,14559.650391,2869260000
2013-03-27,14559.650391,14577.349609,14406.990234,14526.160156,14526.160156,2914210000
2013-03-28,14526.160156,14633.980469,14470.690430,14578.540039,14578.540039,3304440000
2013-04-01,14578.540039,14663.320313,14482.429688,14572.849609,14572.849609,2753110000
2013-04-02,14572.849609,14736.889648,14546.900391,14662.009766,14662.009766,3312160000
2013-04-03,14662.009766,14726.139648,14505.429688,14550.349609,14550.349609,4060610000
2013-04-04,14550.349609,14666.809570,14500.089844,14606.110352,14606.110352,3350670000
2013-04-05,14606.110352,14606.110352,14386.780273,14565.250000,14565.250000,3515410000
2013-04-08,14565.250000,14645.929688,14450.209961,14613.480469,14613.480469,2887120000
2013-04-09,14613.480469,14746.019531,14564.250000,14673.459961,14673.459961,3252780000
2013-04-10,14673.459961,14859.679688,14673.459961,14802.240234,14802.240234,3453350000
2013-04-11,14802.240234,14932.679688,14742.820313,14865.139648,14865.139648,3393950000
2013-04-12,14802.540039,14911.129883,14740.150391,14865.059570,14865.059570,3206290000
2013-04-15,14865.059570,14878.809570,14587.139648,14599.200195,14599.200195,4660130000
2013-04-16,14607.570313,14817.179688,14600.389648,14756.780273,14756.780273,3654700000
2013-04-17,14756.780273,14756.780273,14522.870117,14618.589844,14618.589844,4250310000
2013-04-18,14618.589844,14705.139648,14428.549805,14537.139648,14537.139648,3890800000
2013-04-19,14537.139648,14649.129883,14393.030273,14547.509766,14547.509766,3569870000
2013-04-22,14552.660156,14654.660156,14426.769531,14567.169922,14567.169922,2979880000
2013-04-23,14567.169922,14807.719727,14507.160156,14719.459961,14719.459961,3565150000
2013-04-24,14719.459961,14815.259766,14600.959961,14676.299805,14676.299805,3598240000
2013-04-25,14676.299805,14822.360352,14599.629883,14700.799805,14700.799805,3908580000
2013-04-26,14700.799805,14791.589844,14618.700195,14712.549805,14712.549805,3198620000
2013-04-29,14712.549805,14881.179688,14674.610352,14818.750000,14818.750000,2891200000
2013-04-30,14818.750000,14912.139648,14686.519531,14839.799805,14839.799805,3745070000
2013-05-01,14839.799805,14871.509766,14650.679688,14700.950195,14700.950195,3530320000
2013-05-02,14700.950195,14880.459961,14682.129883,14831.580078,14831.580078,3366950000
2013-05-03,14838.339844,15066.799805,14838.339844,14973.959961,14973.959961,3603910000
2013-05-06,14973.959961,15056.280273,14882.129883,14968.889648,14968.889648,3062240000
2013-05-07,14968.889648,15100.889648,14928.160156,15056.200195,15056.200195,3309580000
2013-05-08,15056.200195,15146.589844,14957.799805,15105.120117,15105.120117,3554700000
2013-05-09,15105.120117,15199.009766,14994.089844,15082.620117,15082.620117,3457400000
2013-05-10,15082.620117,15162.839844,15000.879883,15118.490234,15118.490234,3086470000
2013-05-13,15113.419922,15159.759766,15007.610352,15091.679688,15091.679688,2910600000
2013-05-14,15092.150391,15247.000000,15054.219727,15215.250000,15215.250000,3457790000
2013-05-15,15211.870117,15325.490234,15129.799805,15275.690430,15275.690430,3657440000
2013-05-16,15273.919922,15355.379883,15169.750000,15233.219727,15233.219727,3513130000
2013-05-17,15234.750000,15408.000000,15183.259766,15354.400391,15354.400391,3440710000
2013-05-20,15348.330078,15422.599609,15257.589844,15335.280273,15335.280273,3275080000
2013-05-21,15334.969727,15481.570313,15271.700195,15387.580078,15387.580078,3513560000
2013-05-22,15387.120117,15562.459961,15243.839844,15307.169922,15307.169922,4361020000
2013-05-23,15300.570313,15378.160156,15127.030273,15294.500000,15294.500000,3945510000
2013-05-24,15290.740234,15350.910156,15163.639648,15303.099609,15303.099609,2758080000
2013-05-28,15307.330078,15552.389648,15307.330078,15409.389648,15409.389648,3457400000
2013-05-29,15399.940430,15419.639648,15188.259766,15302.799805,15302.799805,3587140000
2013-05-30,15302.799805,15461.830078,15220.549805,15324.530273,15324.530273,3498620000
2013-05-31,15322.219727,15424.290039,15112.799805,15115.570313,15115.570313,4099600000
2013-06-03,15123.549805,15297.110352,15054.019531,15254.030273,15254.030273,3952070000
2013-06-04,15255.219727,15354.160156,15073.959961,15177.540039,15177.540039,3653840000
2013-06-05,15168.099609,15195.150391,14924.410156,14960.589844,14960.589844,3632350000
2013-06-06,14955.450195,15072.259766,14806.049805,15040.620117,15040.620117,3547380000
2013-06-07,15044.459961,15303.309570,15036.889648,15248.120117,15248.120117,3371990000
2013-06-10,15247.809570,15356.139648,15160.959961,15238.589844,15238.589844,2978730000
2013-06-11,15229.150391,15267.780273,15030.860352,15122.019531,15122.019531,3435710000
2013-06-12,15130.389648,15265.099609,14964.879883,14995.230469,14995.230469,3202550000
